Site ID,Screening Flag,Field Sample ID,Location ID,Sample Date,Parameter Name,Report Result,Report Units,Lab Qualifier,Detected,Sample Matrix,Sample Purpose,Sample Type,Sample Time,Sample Usage Code,Latitude (Decimal),Longitude (Decimal),Filtered,Field Sample Comments,Lab Matrix,COC #,Lab Method,Report Detection Limit,% Moisture,AirNET Background Exclusion Flag,Analysis Date,Analysis Deferred,Analysis Lot ID,Analysis Run #,Analysis Subcontracted,Analysis Suite Code,Analysis Time,Analysis Type Code,Analytical Group Name,Background Comparison Class Code,Basis,Best Value,Best Value Status Code,Blank Correction,Calibration Reference ID,Composite,Composite Description,Composite Field Sample ID,Composite Type Code,Confidential,Count Duration,Count Duration Units,Critical Level (Lc),Data Steward Code,Dilution Factor,Easting,Error/Uncertainty,Estimated Detection Limit,Excavated,Expected Value,Field Filtered,Field Preparation Code,Field Sample Record Source ID,Field Sample Result Record #,Field Sample Result Record Source ID,Final Leachate pH,Full Width Half Max (FWHM),Holding Time Release Date,Initial Leachate Amount,Initial Leachate Amount Units,Initial Leachate pH,Initial Prep Amount,Initial Prep Amount Units,Instrument Detection Limit,Instrument ID,Intellus Holding Flag,Intellus Release Date,Lab Blank Sample ID,Lab Detection Limit,Lab ID,Lab Parameter Name,Lab QC Reporting Option,Lab Receipt Date,Lab Report Approved by,Lab Report Date,Lab Reporting Limit Type,Lab Result,Lab Sample ID,Lab Uncertainty,Lab Units,Last Modified Date,Leachate Extraction Fluid,Leachate Lot ID,Leachate Volume,Leachate Volume Units,Leached,Leached Date,Leached Time,Leaching Method,Location Alias,Manually Validated By,Manually Validated Date,Method Category,Method Detection Limit,Minimum Detectable Activity,Northing,Original Lab Result,Parameter Category,Parameter Code,Parameter List Modified,Phase,Port Sequence #,Preparation Basis,Preparation Date,Preparation Method,Preparation Time,Primary or Confirmatory,Project #,PRS ID,QC Batch Sequence #,Quarter,Raw Lab Result,Raw Lab Result Units,Redox Conditions Qualifier,Redox Conditions Release Date,Reducing Conditions Holding Time Flag,Released for Analysis Date,Report Estimated Detection Limit,Report Instrument Detection Limit,Report Method Detection Limit,Report Minimum Detectable Activity,Report Uncertainty,Result Type,Retention Time,Round #,Rush Turnaround Time,Sample Delivery Group (SDG),Sample Depth Units,Sample End Depth,Sample Name,Sample Prep Lot ID,Sample QC Status Code,Sample Requestor,Sample Result Comments,Sample Retrieval Date,Sample Retrieval Time,Sample Start Depth,Samplers,Sampling Company,Sampling Event,Sampling Event End Date,Sampling Event End Time,Sampling Method,Sampling Plan ID,Sampling Program,Source Filename,Standard Reference Material,Subcontracted Lab ID,Task,Third Party Landowner Holding Time Flag,Unadjusted Lab Report Limit,Unadjusted Method Detection Limit,Uncertainty Type Code,Unknown Port,Uploaded Date,Usable,Validated by,Validated Date,Validation Level Code,Validation Qualifier,Validation Reason Codes,Validation Set Type Code,Validation Status Code,Vintage Code,Visual Inspection,Voided Sample Reason Code,Web Publish Date,Work Order #,WTR Source Flow
"N3B","N","CASA-25-340615","SWA-1-2","10-24-2024","Perfluoro(2-ethoxyethane)sulphonic acid","1.07","ng/L","U","N","W","REG","WG","09:48","INV","35.875417700000","-106.314756300000","N",,"W","N3B-2025-260","EPA:1633","3.21","100",,"11-06-2024","Y","2700612",,,,"20:32","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1621232.795",,,"N",,,"UF",,"18322972",,,,,,,,,,,,,,"1205909913","3.21","GELC","Perfluoro(2-ethoxyethane)sulfonic acid (PFEESA)","Standard","10-29-2024",,"11-26-2024",,"1.07","692469010",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SWA-1",,,"LCMS/MS","1.07",,"1773923.008","1.07","ORGANIC","113507-82-7",,,,,"11-06-2024","EPA:1633","11:25",,,,,,"0.000","ng/L",,,,,,,"1.07",,,"TRG","NA",,"N","692469","ft","13.17",,"2700604",,,,,,"6.03",,,"SWA-1-2 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-260.txt",,,,,,,,,"11-26-2024 15:03:58","Y","hwestbrook","11-26-2024 11:54:00","V2","U","U_LAB",,"VAL",,,,"11-26-2024",,
"N3B","N","CASA-25-340615","SWA-1-2","10-24-2024","Hexafluoropropylene oxide dimer acid GenX","2.41","ng/L","U","N","W","REG","WG","09:48","INV","35.875417700000","-106.314756300000","N",,"W","N3B-2025-260","EPA:1633","7.22","100",,"11-06-2024","Y","2700612",,,,"20:32","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1621232.795",,,"N",,,"UF",,"18322973",,,,,,,,,,,,,,"1205909913","7.22","GELC","Hexafluoropropylene oxide dimer acid GenX","Standard","10-29-2024",,"11-26-2024",,"2.41","692469010",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SWA-1",,,"LCMS/MS","2.41",,"1773923.008","2.41","ORGANIC","13252-13-6",,,,,"11-06-2024","EPA:1633","11:25",,,,,,"0.000","ng/L",,,,,,,"2.41",,,"TRG","NA",,"N","692469","ft","13.17",,"2700604",,,,,,"6.03",,,"SWA-1-2 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-260.txt",,,,,,,,,"11-26-2024 15:03:58","Y","hwestbrook","11-26-2024 11:54:00","V2","U","U_LAB",,"VAL",,,,"11-26-2024",,
"N3B","N","CASA-25-340615","SWA-1-2","10-24-2024","Nonafluoro-3,6-dioxaheptanoic acid","1.20","ng/L","U","N","W","REG","WG","09:48","INV","35.875417700000","-106.314756300000","N",,"W","N3B-2025-260","EPA:1633","3.61","100",,"11-06-2024","Y","2700612",,,,"20:32","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1621232.795",,,"N",,,"UF",,"18322974",,,,,,,,,,,,,,"1205909913","3.61","GELC","Nonafluoro-3,6-dioxaheptanoic acid (NFDHA)","Standard","10-29-2024",,"11-26-2024",,"1.20","692469010",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SWA-1",,,"LCMS/MS","1.20",,"1773923.008","1.20","ORGANIC","151772-58-6",,,,,"11-06-2024","EPA:1633","11:25",,,,,,"0.000","ng/L",,,,,,,"1.20",,,"TRG","NA",,"N","692469","ft","13.17",,"2700604",,,,,,"6.03",,,"SWA-1-2 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-260.txt",,,,,,,,,"11-26-2024 15:03:58","Y","hwestbrook","11-26-2024 11:54:00","V2","U","U_LAB",,"VAL",,,,"11-26-2024",,
"N3B","N","CASA-25-340615","SWA-1-2","10-24-2024","Ethyl perfluorooctane sulfonamidoethanol[N-]","6.02","ng/L","U","N","W","REG","WG","09:48","INV","35.875417700000","-106.314756300000","N",,"W","N3B-2025-260","EPA:1633","18.1","100",,"11-06-2024","Y","2700612",,,,"20:32","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1621232.795",,,"N",,,"UF",,"18322975",,,,,,,,,,,,,,"1205909913","18.1","GELC","2-(N-ethylperfluoro-1-octanesulfonamido)-ethanol (N-EtFOSE)","Standard","10-29-2024",,"11-26-2024",,"6.02","692469010",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SWA-1",,,"LCMS/MS","6.02",,"1773923.008","6.02","ORGANIC","1691-99-2",,,,,"11-06-2024","EPA:1633","11:25",,,,,,"0.000","ng/L",,,,,,,"6.02",,,"TRG","NA",,"N","692469","ft","13.17",,"2700604",,,,,,"6.03",,,"SWA-1-2 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-260.txt",,,,,,,,,"11-26-2024 15:03:58","Y","hwestbrook","11-26-2024 11:54:00","V2","U","U_LAB",,"VAL",,,,"11-26-2024",,
"N3B","N","CASA-25-340615","SWA-1-2","10-24-2024","Perfluorooctanesulfonic acid","24.2","ng/L",,"Y","W","REG","WG","09:48","INV","35.875417700000","-106.314756300000","N",,"W","N3B-2025-260","EPA:1633","1.68","100",,"11-06-2024","Y","2700612",,,,"20:32","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1621232.795",,,"N",,,"UF",,"18322976",,,,,,,,,,,,,,"1205909913","1.68","GELC","Perfluorooctane sulfonic acid (PFOS)","Standard","10-29-2024",,"11-26-2024",,"24.2","692469010",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SWA-1",,,"LCMS/MS","0.559",,"1773923.008","24.2","ORGANIC","1763-23-1",,,,,"11-06-2024","EPA:1633","11:25",,,,,,"2680","ng/L",,,,,,,"0.559",,,"TRG","NA",,"N","692469","ft","13.17",,"2700604",,,,,,"6.03",,,"SWA-1-2 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-260.txt",,,,,,,,,"11-26-2024 15:03:58","Y","hwestbrook","11-26-2024 11:54:00","V2","NQ","NQ",,"VAL",,,,"11-26-2024",,
"N3B","N","CASA-25-340615","SWA-1-2","10-24-2024","Perfluorotridecanoic acid","0.602","ng/L","U","N","W","REG","WG","09:48","INV","35.875417700000","-106.314756300000","N",,"W","N3B-2025-260","EPA:1633","1.81","100",,"11-06-2024","Y","2700612",,,,"20:32","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1621232.795",,,"N",,,"UF",,"18323002",,,,,,,,,,,,,,"1205909913","1.81","GELC","Perfluorotridecanoic acid (PFTrDA)","Standard","10-29-2024",,"11-26-2024",,"0.602","692469010",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SWA-1",,,"LCMS/MS","0.602",,"1773923.008","0.602","ORGANIC","72629-94-8",,,,,"11-06-2024","EPA:1633","11:25",,,,,,"0.000","ng/L",,,,,,,"0.602",,,"TRG","NA",,"N","692469","ft","13.17",,"2700604",,,,,,"6.03",,,"SWA-1-2 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-260.txt",,,,,,,,,"11-26-2024 15:03:58","Y","hwestbrook","11-26-2024 11:54:00","V2","U","U_LAB",,"VAL",,,,"11-26-2024",,
"N3B","N","CASA-25-340615","SWA-1-2","10-24-2024","Perfluoro-1-octanesulfonamide","0.603","ng/L","J","Y","W","REG","WG","09:48","INV","35.875417700000","-106.314756300000","N",,"W","N3B-2025-260","EPA:1633","1.81","100",,"11-06-2024","Y","2700612",,,,"20:32","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1621232.795",,,"N",,,"UF",,"18323003",,,,,,,,,,,,,,"1205909913","1.81","GELC","Perfluorooctanesulfonamide (PFOSA)","Standard","10-29-2024",,"11-26-2024",,"0.603","692469010",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SWA-1",,,"LCMS/MS","0.602",,"1773923.008","0.603","ORGANIC","754-91-6",,,,,"11-06-2024","EPA:1633","11:25",,,,,,"66.8","ng/L",,,,,,,"0.602",,,"TRG","NA",,"N","692469","ft","13.17",,"2700604",,,,,,"6.03",,,"SWA-1-2 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-260.txt",,,,,,,,,"11-26-2024 15:03:58","Y","hwestbrook","11-26-2024 11:54:00","V2","J","J_LAB",,"VAL",,,,"11-26-2024",,
"N3B","N","CASA-25-340616","SWA-1-3","10-24-2024","9-Chlorohexadecafluoro-3-oxanonane-1-sulfonic acid","2.29","ng/L","U","N","W","REG","WG","10:51","INV","35.875528000000","-106.314736100000","N",,"W","N3B-2025-260","EPA:1633","6.87","100",,"11-06-2024","Y","2700612",,,,"21:21","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1621238.791",,,"N",,,"UF",,"18323044",,,,,,,,,,,,,,"1205909913","6.87","GELC","9-Chlorohexadecafluoro-3-oxanonane-1-sulfonic acid","Standard","10-29-2024",,"11-26-2024",,"2.29","692469011",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SCPZ-3",,,"LCMS/MS","2.29",,"1773963.173","2.29","ORGANIC","756426-58-1",,,,,"11-06-2024","EPA:1633","11:25",,,,,,"0.000","ng/L",,,,,,,"2.29",,,"TRG","NA",,"N","692469","ft","9.37",,"2700604",,,,,,"3",,,"SWA-1-3 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-260.txt",,,,,,,,,"11-26-2024 15:03:58","Y","hwestbrook","11-26-2024 11:54:00","V2","U","U_LAB",,"VAL",,,,"11-26-2024",,
"N3B","N","CASA-25-340616","SWA-1-3","10-24-2024","1H, 1H, 2H, 2H-Perfluorohexanesulfonic acid","2.30","ng/L","U","N","W","REG","WG","10:51","INV","35.875528000000","-106.314736100000","N",,"W","N3B-2025-260","EPA:1633","6.89","100",,"11-06-2024","Y","2700612",,,,"21:21","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1621238.791",,,"N",,,"UF",,"18323045",,,,,,,,,,,,,,"1205909913","6.89","GELC","1H, 1H, 2H, 2H-Perfluorohexane sulfonic acid (4:2 FTS)","Standard","10-29-2024",,"11-26-2024",,"2.30","692469011",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SCPZ-3",,,"LCMS/MS","2.30",,"1773963.173","2.30","ORGANIC","757124-72-4",,,,,"11-06-2024","EPA:1633","11:25",,,,,,"0.000","ng/L",,,,,,,"2.30",,,"TRG","NA",,"N","692469","ft","9.37",,"2700604",,,,,,"3",,,"SWA-1-3 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-260.txt",,,,,,,,,"11-26-2024 15:03:58","Y","hwestbrook","11-26-2024 11:54:00","V2","U","U_LAB",,"VAL",,,,"11-26-2024",,
"N3B","N","CASA-25-340616","SWA-1-3","10-24-2024","11-Chloroeicosafluoro-3-oxaundecane-1-sulfonic acid","2.31","ng/L","U","N","W","REG","WG","10:51","INV","35.875528000000","-106.314736100000","N",,"W","N3B-2025-260","EPA:1633","6.94","100",,"11-06-2024","Y","2700612",,,,"21:21","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1621238.791",,,"N",,,"UF",,"18323046",,,,,,,,,,,,,,"1205909913","6.94","GELC","11-Chloroeicosafluoro-3-oxaundecane-1-sulfonic acid","Standard","10-29-2024",,"11-26-2024",,"2.31","692469011",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SCPZ-3",,,"LCMS/MS","2.31",,"1773963.173","2.31","ORGANIC","763051-92-9",,,,,"11-06-2024","EPA:1633","11:25",,,,,,"0.000","ng/L",,,,,,,"2.31",,,"TRG","NA",,"N","692469","ft","9.37",,"2700604",,,,,,"3",,,"SWA-1-3 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-260.txt",,,,,,,,,"11-26-2024 15:03:58","Y","hwestbrook","11-26-2024 11:54:00","V2","U","U_LAB",,"VAL",,,,"11-26-2024",,
"N3B","N","CASA-25-340616","SWA-1-3","10-24-2024","Perfluorododecanesulfonic acid","0.594","ng/L","U","N","W","REG","WG","10:51","INV","35.875528000000","-106.314736100000","N",,"W","N3B-2025-260","EPA:1633","1.78","100",,"11-06-2024","Y","2700612",,,,"21:21","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1621238.791",,,"N",,,"UF",,"18323047",,,,,,,,,,,,,,"1205909913","1.78","GELC","Perfluorododecane sulfonic acid (PFDoS)","Standard","10-29-2024",,"11-26-2024",,"0.594","692469011",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SCPZ-3",,,"LCMS/MS","0.594",,"1773963.173","0.594","ORGANIC","79780-39-5",,,,,"11-06-2024","EPA:1633","11:25",,,,,,"0.000","ng/L",,,,,,,"0.594",,,"TRG","NA",,"N","692469","ft","9.37",,"2700604",,,,,,"3",,,"SWA-1-3 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-260.txt",,,,,,,,,"11-26-2024 15:03:58","Y","hwestbrook","11-26-2024 11:54:00","V2","U","U_LAB",,"VAL",,,,"11-26-2024",,
"N3B","N","CASA-25-340616","SWA-1-3","10-24-2024","3-Perfluoroheptyl propanoic acid","12.2","ng/L","U","N","W","REG","WG","10:51","INV","35.875528000000","-106.314736100000","N",,"W","N3B-2025-260","EPA:1633","36.7","100",,"11-06-2024","Y","2700612",,,,"21:21","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1621238.791",,,"N",,,"UF",,"18323048",,,,,,,,,,,,,,"1205909913","36.7","GELC","3-Perfluoroheptyl propanoic acid (FHpPA)","Standard","10-29-2024",,"11-26-2024",,"12.2","692469011",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SCPZ-3",,,"LCMS/MS","12.2",,"1773963.173","12.2","ORGANIC","812-70-4",,,,,"11-06-2024","EPA:1633","11:25",,,,,,"0.000","ng/L",,,,,,,"12.2",,,"TRG","NA",,"N","692469","ft","9.37",,"2700604",,,,,,"3",,,"SWA-1-3 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-260.txt",,,,,,,,,"11-26-2024 15:03:58","Y","hwestbrook","11-26-2024 11:54:00","V2","U","U_LAB",,"VAL",,,,"11-26-2024",,
"N3B","N","CASA-25-340616","SWA-1-3","10-24-2024","Perfluoro-4-methoxybutanoic acid","1.22","ng/L","U","N","W","REG","WG","10:51","INV","35.875528000000","-106.314736100000","N",,"W","N3B-2025-260","EPA:1633","3.67","100",,"11-06-2024","Y","2700612",,,,"21:21","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1621238.791",,,"N",,,"UF",,"18323049",,,,,,,,,,,,,,"1205909913","3.67","GELC","Perfluoro-4-methoxybutanic acid (PFMOBA)","Standard","10-29-2024",,"11-26-2024",,"1.22","692469011",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SCPZ-3",,,"LCMS/MS","1.22",,"1773963.173","1.22","ORGANIC","863090-89-5",,,,,"11-06-2024","EPA:1633","11:25",,,,,,"0.000","ng/L",,,,,,,"1.22",,,"TRG","NA",,"N","692469","ft","9.37",,"2700604",,,,,,"3",,,"SWA-1-3 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-260.txt",,,,,,,,,"11-26-2024 15:03:58","Y","hwestbrook","11-26-2024 11:54:00","V2","U","U_LAB",,"VAL",,,,"11-26-2024",,
"N3B","N","CASA-25-340616","SWA-1-3","10-24-2024","3-Perfluoropentyl propanoic acid","12.2","ng/L","U","N","W","REG","WG","10:51","INV","35.875528000000","-106.314736100000","N",,"W","N3B-2025-260","EPA:1633","36.7","100",,"11-06-2024","Y","2700612",,,,"21:21","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1621238.791",,,"N",,,"UF",,"18323050",,,,,,,,,,,,,,"1205909913","36.7","GELC","3-Perfluoropentyl propanoic acid (FPePA)","Standard","10-29-2024",,"11-26-2024",,"12.2","692469011",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SCPZ-3",,,"LCMS/MS","12.2",,"1773963.173","12.2","ORGANIC","914637-49-3",,,,,"11-06-2024","EPA:1633","11:25",,,,,,"86.6","ng/L",,,,,,,"12.2",,,"TRG","NA",,"N","692469","ft","9.37",,"2700604",,,,,,"3",,,"SWA-1-3 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-260.txt",,,,,,,,,"11-26-2024 15:03:58","Y","hwestbrook","11-26-2024 11:54:00","V2","U","U_LAB",,"VAL",,,,"11-26-2024",,
"N3B","N","CASA-25-340616","SWA-1-3","10-24-2024","4,8-Dioxa-3H-perfluorononanoic Acid","2.31","ng/L","U","N","W","REG","WG","10:51","INV","35.875528000000","-106.314736100000","N",,"W","N3B-2025-260","EPA:1633","6.94","100",,"11-06-2024","Y","2700612",,,,"21:21","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1621238.791",,,"N",,,"UF",,"18323051",,,,,,,,,,,,,,"1205909913","6.94","GELC","4,8-Dioxa-3H-perfluorononanoic acid (DONA)","Standard","10-29-2024",,"11-26-2024",,"2.31","692469011",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SCPZ-3",,,"LCMS/MS","2.31",,"1773963.173","2.31","ORGANIC","919005-14-4",,,,,"11-06-2024","EPA:1633","11:25",,,,,,"0.000","ng/L",,,,,,,"2.31",,,"TRG","NA",,"N","692469","ft","9.37",,"2700604",,,,,,"3",,,"SWA-1-3 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-260.txt",,,,,,,,,"11-26-2024 15:03:58","Y","hwestbrook","11-26-2024 11:54:00","V2","U","U_LAB",,"VAL",,,,"11-26-2024",,
"N3B","N","CASA-25-340616","SWA-1-3","10-24-2024","Perfluorodecane sulfonate","0.591","ng/L","U","N","W","REG","WG","10:51","INV","35.875528000000","-106.314736100000","N",,"W","N3B-2025-260","EPA:1633","1.77","100",,"11-06-2024","Y","2700612",,,,"21:21","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1621238.791",,,"N",,,"UF",,"18323029",,,,,,,,,,,,,,"1205909913","1.77","GELC","Perfluorodecane sulfonic acid (PFDS)","Standard","10-29-2024",,"11-26-2024",,"0.591","692469011",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SCPZ-3",,,"LCMS/MS","0.591",,"1773963.173","0.591","ORGANIC","335-77-3",,,,,"11-06-2024","EPA:1633","11:25",,,,,,"0.000","ng/L",,,,,,,"0.591",,,"TRG","NA",,"N","692469","ft","9.37",,"2700604",,,,,,"3",,,"SWA-1-3 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-260.txt",,,,,,,,,"11-26-2024 15:03:58","Y","hwestbrook","11-26-2024 11:54:00","V2","U","U_LAB",,"VAL",,,,"11-26-2024",,
"N3B","N","CASA-25-340616","SWA-1-3","10-24-2024","Perfluorohexanesulfonic acid","2.42","ng/L",,"Y","W","REG","WG","10:51","INV","35.875528000000","-106.314736100000","N",,"W","N3B-2025-260","EPA:1633","1.68","100",,"11-06-2024","Y","2700612",,,,"21:21","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1621238.791",,,"N",,,"UF",,"18323030",,,,,,,,,,,,,,"1205909913","1.68","GELC","Perfluorohexane sulfonic acid (PFHxS)","Standard","10-29-2024",,"11-26-2024",,"2.42","692469011",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SCPZ-3",,,"LCMS/MS","0.559",,"1773963.173","2.42","ORGANIC","355-46-4",,,,,"11-06-2024","EPA:1633","11:25",,,,,,"263","ng/L",,,,,,,"0.559",,,"TRG","NA",,"N","692469","ft","9.37",,"2700604",,,,,,"3",,,"SWA-1-3 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-260.txt",,,,,,,,,"11-26-2024 15:03:58","Y","hwestbrook","11-26-2024 11:54:00","V2","NQ","NQ",,"VAL",,,,"11-26-2024",,
"N3B","N","CASA-25-340616","SWA-1-3","10-24-2024","3-Perfluoropropyl propanoic acid","2.45","ng/L","U","N","W","REG","WG","10:51","INV","35.875528000000","-106.314736100000","N",,"W","N3B-2025-260","EPA:1633","7.35","100",,"11-06-2024","Y","2700612",,,,"21:21","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1621238.791",,,"N",,,"UF",,"18323031",,,,,,,,,,,,,,"1205909913","7.35","GELC","3-Perfluoropropyl propanoic acid (FPrPA)","Standard","10-29-2024",,"11-26-2024",,"2.45","692469011",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SCPZ-3",,,"LCMS/MS","2.45",,"1773963.173","2.45","ORGANIC","356-02-5",,,,,"11-06-2024","EPA:1633","11:25",,,,,,"0.000","ng/L",,,,,,,"2.45",,,"TRG","NA",,"N","692469","ft","9.37",,"2700604",,,,,,"3",,,"SWA-1-3 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-260.txt",,,,,,,,,"11-26-2024 15:03:58","Y","hwestbrook","11-26-2024 11:54:00","V2","U","U_LAB",,"VAL",,,,"11-26-2024",,
"N3B","N","CASA-25-340616","SWA-1-3","10-24-2024","Perfluorobutanoic acid","20.1","ng/L","J","Y","W","REG","WG","10:51","INV","35.875528000000","-106.314736100000","N",,"W","N3B-2025-260","EPA:1633","36.7","100",,"11-06-2024","Y","2700612",,,,"21:05","DL","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"5.00","1621238.791",,,"N",,,"UF",,"18323032",,,,,,,,,,,,,,"1205909913","36.7","GELC","Perfluorobutyric acid (PFBA)","Standard","10-29-2024",,"11-26-2024",,"20.1","692469011",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SCPZ-3",,,"LCMS/MS","12.2",,"1773963.173","20.1","ORGANIC","375-22-4",,,,,"11-06-2024","EPA:1633","11:25",,,,,,"437","ng/L",,,,,,,"12.2",,,"TRG","NA",,"N","692469","ft","9.37",,"2700604",,,,,,"3",,,"SWA-1-3 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-260.txt",,,,,,,,,"11-26-2024 15:03:58","Y","hwestbrook","11-26-2024 11:54:00","V2","J","J_LAB",,"VAL",,,,"11-26-2024",,
"N3B","N","CASA-25-340616","SWA-1-3","10-24-2024","Perfluorobutanesulfonic acid","7.02","ng/L",,"Y","W","REG","WG","10:51","INV","35.875528000000","-106.314736100000","N",,"W","N3B-2025-260","EPA:1633","1.63","100",,"11-06-2024","Y","2700612",,,,"21:21","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1621238.791",,,"N",,,"UF",,"18323033",,,,,,,,,,,,,,"1205909913","1.63","GELC","Perfluorobutane sulfonic acid (PFBS)","Standard","10-29-2024",,"11-26-2024",,"7.02","692469011",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SCPZ-3",,,"LCMS/MS","0.543",,"1773963.173","7.02","ORGANIC","375-73-5",,,,,"11-06-2024","EPA:1633","11:25",,,,,,"765","ng/L",,,,,,,"0.543",,,"TRG","NA",,"N","692469","ft","9.37",,"2700604",,,,,,"3",,,"SWA-1-3 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-260.txt",,,,,,,,,"11-26-2024 15:03:58","Y","hwestbrook","11-26-2024 11:54:00","V2","NQ","NQ",,"VAL",,,,"11-26-2024",,
"N3B","N","CASA-25-340616","SWA-1-3","10-24-2024","Perfluoroheptanoic acid","4.83","ng/L",,"Y","W","REG","WG","10:51","INV","35.875528000000","-106.314736100000","N",,"W","N3B-2025-260","EPA:1633","1.84","100",,"11-06-2024","Y","2700612",,,,"21:21","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1621238.791",,,"N",,,"UF",,"18323034",,,,,,,,,,,,,,"1205909913","1.84","GELC","Perfluoroheptanoic acid (PFHpA)","Standard","10-29-2024",,"11-26-2024",,"4.83","692469011",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SCPZ-3",,,"LCMS/MS","0.612",,"1773963.173","4.83","ORGANIC","375-85-9",,,,,"11-06-2024","EPA:1633","11:25",,,,,,"526","ng/L",,,,,,,"0.612",,,"TRG","NA",,"N","692469","ft","9.37",,"2700604",,,,,,"3",,,"SWA-1-3 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-260.txt",,,,,,,,,"11-26-2024 15:03:58","Y","hwestbrook","11-26-2024 11:54:00","V2","NQ","NQ",,"VAL",,,,"11-26-2024",,
