Site ID,Screening Flag,Parameter Group,Location Group Name,Field Sample ID,Location ID,Sample Date,Parameter Name,Report Result,Report Units,Lab Qualifier,Detected,Sample Matrix,Sample Purpose,Sample Type,Sample Time,Sample Usage Code,Latitude (Decimal),Longitude (Decimal),Filtered,Field Preparation Code,Field Sample Comments,Lab Matrix,COC #,Lab Method,Report Detection Limit
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-319704","Sandia left fork at Asph Plant","06-21-2024","Alkalinity-HCO3","38.8","mg/L",,"Y","W","REG","WT","19:22","INV","35.875414000000","-106.318515900000","N","UF",,"W","N3B-2024-3656","EPA:310.1","2.00"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-321340","Sandia left fork at Asph Plant","06-29-2024","Suspended Sediment Concentration","101","mg/L",,"Y","W","REG","WT","18:12","INV","35.875414000000","-106.318515900000","N","UF"," Counts: 383","W","N3B-2024-3849","ASTM:D3977-97","5.0"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-321339","Sandia left fork at Asph Plant","06-29-2024","Suspended Sediment Concentration","115","mg/L",,"Y","W","REG","WT","18:10","INV","35.875414000000","-106.318515900000","N","UF"," Counts: 383","W","N3B-2024-3849","ASTM:D3977-97","5.0"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-321338","Sandia left fork at Asph Plant","06-29-2024","Suspended Sediment Concentration","138","mg/L",,"Y","W","REG","WT","18:08","INV","35.875414000000","-106.318515900000","N","UF"," Counts: 378","W","N3B-2024-3849","ASTM:D3977-97","5.0"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-321337","Sandia left fork at Asph Plant","06-29-2024","Suspended Sediment Concentration","170","mg/L",,"Y","W","REG","WT","18:06","INV","35.875414000000","-106.318515900000","N","UF"," Counts: 378","W","N3B-2024-3849","ASTM:D3977-97","5.0"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-321336","Sandia left fork at Asph Plant","06-29-2024","Suspended Sediment Concentration","186","mg/L",,"Y","W","REG","WT","18:04","INV","35.875414000000","-106.318515900000","N","UF"," Counts: 378","W","N3B-2024-3849","ASTM:D3977-97","5.0"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-321335","Sandia left fork at Asph Plant","06-29-2024","Suspended Sediment Concentration","278","mg/L",,"Y","W","REG","WT","18:02","INV","35.875414000000","-106.318515900000","N","UF"," Counts: 377","W","N3B-2024-3849","ASTM:D3977-97","5.0"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-321334","Sandia left fork at Asph Plant","06-29-2024","Suspended Sediment Concentration","178","mg/L",,"Y","W","REG","WT","18:00","INV","35.875414000000","-106.318515900000","N","UF"," Counts: 377","W","N3B-2024-3849","ASTM:D3977-97","5.0"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-321333","Sandia left fork at Asph Plant","06-29-2024","Suspended Sediment Concentration","169","mg/L",,"Y","W","REG","WT","17:58","INV","35.875414000000","-106.318515900000","N","UF"," Counts: 378","W","N3B-2024-3849","ASTM:D3977-97","5.0"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-321332","Sandia left fork at Asph Plant","06-29-2024","Suspended Sediment Concentration","200","mg/L",,"Y","W","REG","WT","17:56","INV","35.875414000000","-106.318515900000","N","UF"," Counts: 383","W","N3B-2024-3849","ASTM:D3977-97","5.0"
"N3B","N","METALS","StreamGages_Sandia","WT_LAP-24-318912","Sandia left fork at Asph Plant","06-09-2024","Selenium","1.50","ug/L","U","N","W","REG","WT","15:59","INV","35.875414000000","-106.318515900000","Y","F",,"W","N3B-2024-3352","EPA:200.8","5.00"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-321331","Sandia left fork at Asph Plant","06-29-2024","Suspended Sediment Concentration","278","mg/L",,"Y","W","REG","WT","17:54","INV","35.875414000000","-106.318515900000","N","UF"," Counts: 384","W","N3B-2024-3849","ASTM:D3977-97","5.0"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-319524","Sandia left fork at Asph Plant","06-29-2024","Suspended Sediment Concentration","59.9","mg/L",,"Y","W","REG","WT","18:18","INV","35.875414000000","-106.318515900000","N","UF"," Counts: 372","W","N3B-2024-3749","ASTM:D3977-97","5.0"
"N3B","N","METALS","StreamGages_Sandia","WT_LAP-24-319020","Sandia left fork at Asph Plant","06-09-2024","Selenium","1.50","ug/L","U","N","W","REG","WT","15:59","INV","35.875414000000","-106.318515900000","N","UF",,"W","N3B-2024-3352","EPA:200.8","5.00"
"N3B","N","METALS","StreamGages_Sandia","WT_LAP-24-318948","Sandia left fork at Asph Plant","06-21-2024","Selenium","1.50","ug/L","U","N","W","REG","WT","19:24","INV","35.875414000000","-106.318515900000","Y","F",,"W","N3B-2024-3656","EPA:200.8","5.00"
